id,english,thai,context,all_ids
551021,Instructions,คำแนะนำ,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,551021|551023|551025|551027|600847
551022,"Stonewall Objective:\n- You and your team must defend your HQ against successive waves of enemies of increasing difficulty.\n\nResources: \n- Players will obtain resources by defeating the invading enemy units, with more powerful units providing a higher resource value. \n- From time to time, players will receive a free ability for surviving various waves, these abilities only have one use so use them wisely! \n\nSpawning Buildings: \n- The structure in the middle of the map can be used to build and upgrade units. \n- Outpost buildings along the perimeter can provide limited production support, and possess limited reinforcement capabilities. \n- Outpost buildings can provide healing for your units, +10 extra population cap, or a continual manpower bonus. \n- If there is more than one player the outpost buildings will be owned by nobody – the players must decide amongst themselves who will capture each building. \n\nOpposition: \n- As the waves wear on, stronger and deadlier enemies will appear. \n- As the difficulty increases the invaders will come in greater numbers and in multiple directions as well. \n- As each new wave type appears, a warning message and indicator will also appear, informing the player of where the next attack will come from.","วัตถุประสงค์ของ Stonewall:
- คุณและทีมของคุณจะต้องปกป้องกองบัญชาการ จากคลื่นศัตรูที่บุกเข้ามาอย่างต่อเนื่องซึ่งมีความยากเพิ่มขึ้นเรื่อยๆ

ทรัพยากร: 
- ผู้เล่นจะได้รับทรัพยากรจากการกำจัดยูนิตศัตรูที่บุกเข้ามา โดยยูนิตที่ทรงพลังกว่าจะให้ทรัพยากรที่สูงกว่า 
- ในบางครั้ง ผู้เล่นจะได้รับสกิลกดใช้ฟรีเมื่อเอาชีวิตรอดจากระลอกต่างๆ สกิลเหล่านี้ใช้ได้เพียงครั้งเดียว ดังนั้นจงใช้มันอย่างคุ้มค่า! 

สิ่งปลูกสร้างฐานผลิต: 
- โครงสร้างตรงกลางแผนที่สามารถใช้สร้างและอัปเกรดยูนิตได้ 
- อาคารด่านหน้าตามแนวรอบนอกสามารถให้การสนับสนุนการผลิตที่จำกัด และเสริมกำลังพลได้จำกัด 
- อาคารด่านหน้าสามารถฟื้นฟูพลังชีวิตยูนิตของคุณ เพิ่มขีดจำกัดประชากรพิเศษ +10 หรือให้โบนัสกำลังพลอย่างต่อเนื่อง 
- หากมีผู้เล่นมากกว่าหนึ่งคน อาคารด่านหน้าจะไม่มีใครเป็นเจ้าของ – ผู้เล่นจะต้องตกลงกันเองว่าใครจะเข้ายึดอาคารแต่ละหลัง 

กองกำลังข้าศึก: 
- เมื่อผ่านระลอกคลื่นไป ศัตรูที่แข็งแกร่งและอันตรายยิ่งขึ้นจะปรากฏตัวขึ้น 
- เมื่อความยากเพิ่มขึ้น ผู้บุกรุกจะเข้ามาเป็นจำนวนมากขึ้นและเข้าตีจากหลายทิศทาง 
- เมื่อคลื่นศัตรูประเภทใหม่ปรากฏขึ้น ข้อความเตือนและสัญลักษณ์แจ้งเตือนจะแสดงขึ้น เพื่อบอกให้ผู้เล่นทราบว่าการโจมตีครั้งต่อไปจะมาจากทิศทางใด",UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,551022
551024,"Panzerkrieg Objective: \n- Go head to head against your foes in Panzerkrieg controlling a single tank. Kill your enemies in order to lower their victory point score. The more formidable your foe, the more Victory Points he will lose for his team after his tank is destroyed. \n\nPick your Tank Ace:\n- Each tank contains different abilities and upgrades, so choose the Tank Ace that best suits your play style. Dominate the field, massacre lowly infantry and watch as your friends flee in terror.\n\nControl the Battlefield: \n- Capture victory points and hold them to slowly chip away at your victory point score. It may not be the most glorious route to victory, but losing isn't so glorious either. \n- In addition to bringing your victory point counter down, each victory point under your control grants access to helpful abilities for controlling the map.\n\n- Control the Mortar Bunker to drop artillery on the battlefield. \n -Capture the Radio Tower for Off-Map Support.\n- Command the Infantry Victory Point to gain access to a more diverse set of Infantry Reinforcements.","เป้าหมายของ Panzerkrieg: 
- เผชิญหน้ากับศัตรูแบบตัวต่อตัวใน Panzerkrieg โดยควบคุมรถถังเพียงคันเดียว ฆ่าศัตรูของคุณเพื่อลดคะแนนชัยชนะของพวกเขา ยิ่งศัตรูของคุณน่ากลัวมากเท่าไร เขาก็จะสูญเสียคะแนนชัยชนะให้กับทีมมากขึ้นเท่านั้นหลังจากที่รถถังของเขาถูกทำลาย 

เลือก Tank Ace ของคุณ:
- รถถังแต่ละคันมีความสามารถและการอัพเกรดที่แตกต่างกัน ดังนั้นเลือก Tank Ace ที่เหมาะกับสไตล์การเล่นของคุณมากที่สุด ยึดครองสนาม สังหารหมู่ทหารราบที่ต่ำต้อย และดูเพื่อนของคุณหลบหนีด้วยความหวาดกลัว 

ควบคุมสนามรบ: 
- ยึดครองคะแนนชัยชนะและยึดไว้เพื่อค่อยๆ ชิปคะแนนชัยชนะของคุณออกไป อาจไม่ใช่เส้นทางสู่ชัยชนะที่รุ่งโรจน์ที่สุด แต่การพ่ายแพ้ก็ไม่รุ่งโรจน์เช่นกัน 
- นอกเหนือจากการลดคะแนนชัยชนะลงแล้ว แต่ละคะแนนชัยชนะภายใต้การควบคุมของคุณยังมอบการเข้าถึงความสามารถที่เป็นประโยชน์ในการควบคุมแผนที่ 

- ควบคุม Mortar Bunker เพื่อทิ้งปืนใหญ่ในสนามรบ 
 -ยึด Radio Tower เพื่อรับการสนับสนุนนอกแผนที่ 
- สั่งการคะแนนชัยชนะของทหารราบเพื่อเข้าถึงชุดกำลังเสริมทหารราบที่หลากหลายมากขึ้น",UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,551024
551026,"Assault Objective:\n- Push against your opponents defenses and help your Soldiers win victories to reach the enemy HQ.\n- Destroy the enemy HQ complex.\n\nUnits:\n- Play as a Hero and choose from a Commando, Heavy Weapons Specialist, Medic, Recon, Engineer/Pioneer, Officer, and Sniper.\n- Each unit contains its own unique collection of active and passive abilities.\n\nLevel Progression:\n- Players may level up their Heroes by defeating enemy soldiers and vehicles.\n- As Heroes gain levels the player will be granted resource to improve their Hero.\n- Players may change their Hero choice upon death, retaining all levels and upgrades earned.","วัตถุประสงค์การโจมตี:
- ผลักดันการป้องกันของฝ่ายตรงข้ามและช่วยให้ทหารของคุณได้รับชัยชนะเพื่อไปถึงกองบัญชาการของศัตรู 
- ทำลายศูนย์บัญชาการของศัตรู 

หน่วย:
- เล่นเป็นฮีโร่และเลือกจากหน่วยคอมมานโด ผู้เชี่ยวชาญด้านอาวุธหนัก แพทย์ หน่วยลาดตระเวน ทหารช่างสนาม/ผู้บุกเบิก เจ้าหน้าที่ และนักแม่นปืน
- แต่ละหน่วยจะมีหน่วยของตัวเอง คอลเลกชันที่เป็นเอกลักษณ์ของความสามารถทั้งแบบแอคทีฟและพาสซีฟ

ความก้าวหน้าระดับ:
- ผู้เล่นอาจเพิ่มเลเวลฮีโร่ของตนได้โดยการเอาชนะทหารและยานพาหนะของศัตรู
- เมื่อฮีโร่ได้รับเลเวล ผู้เล่นจะได้รับทรัพยากรเพื่อพัฒนาฮีโร่ของพวกเขา 
- ผู้เล่นสามารถเปลี่ยนตัวเลือกฮีโร่ของตนเมื่อตาย โดยคงระดับทั้งหมดและการอัพเกรดที่ได้รับไว้",UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,551026
551028,"Domination Objective:\n- Capture and hold islands until the enemy Victory Point ticker reaches zero.\n\n Units: \n- Squads are built from the ""Forward Barracks"" in the central area of the island.\n- Any island that is fully captured by a team will enable the “Forward Barracks” for that team.\n\n Territory:\n- Capture all of the territory in the island to own that island.\n- If an enemy player destroys the “Forward Barracks” on an island that island will become neutrally owned.\n\n Resources:\n- Players slowly accrue resources over time but also get a big boost every few minutes depending on how many islands are owned by the team.\n- When the timer reaches zero a box of resources will paradrop down on a random island.\n\n Commander Abilities:\n- Capturing more islands will unlock more Commander Abilities for use.\n- Losing islands required for a Commander Ability will result in a loss of the ability as well.","วัตถุประสงค์การครอบครอง:
- ยึดเกาะและยึดไว้จนกว่าสัญลักษณ์ Victory Point ของศัตรูจะถึงศูนย์ 

 หน่วย: 
- หน่วยต่างๆ ถูกสร้างขึ้นจาก ""ค่ายทหารส่วนหน้า"" ในพื้นที่ตอนกลางของเกาะ 
- เกาะใดๆ ที่ทีมยึดได้ทั้งหมดจะเปิดใช้งาน ""ค่ายทหารส่วนหน้า"" สำหรับทีมนั้น 

 อาณาเขต:
- ยึดครองดินแดนทั้งหมดในเกาะเพื่อเป็นเจ้าของเกาะนั้น 
- หากผู้เล่นศัตรูทำลาย “ค่ายทหารข้างหน้า” บนเกาะนั้น เกาะนั้นจะกลายเป็นเจ้าของโดยเป็นกลาง 

 ทรัพยากร:
- ผู้เล่นจะสะสมทรัพยากรอย่างช้าๆ เมื่อเวลาผ่านไป แต่ยังได้รับการส่งเสริมครั้งใหญ่ทุกๆ สองสามนาที ขึ้นอยู่กับจำนวนเกาะที่เป็นเจ้าของโดย ทีม
- เมื่อเวลาจับเวลาถึงศูนย์ กล่องทรัพยากรจะเลื่อนลงมาบนเกาะสุ่ม

 ความสามารถของผู้บัญชาการ:
- การยึดเกาะเพิ่มเติมจะปลดล็อกความสามารถของผู้บัญชาการมากขึ้นเพื่อใช้งาน 
- การสูญเสียเกาะที่จำเป็นสำหรับความสามารถของผู้บัญชาการจะส่งผลให้สูญเสียความสามารถเช่นกัน",UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,551028
551030,%1PROGRESS% / %2MAXSIZE% MB,%1PROGRESS% / %2MAXSIZE% เมกะไบต์,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,551030
551040,Verifying %1PROGRESS% / %2MAXSIZE% MB,กำลังยืนยัน %1PROGRESS% / %2MAXSIZE% MB,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,551040
555001,Human,มนุษย์,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,555001
555002,Observer,ผู้สังเกตการณ์,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,555002
555003,Open this slot,เปิดช่องนี้,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,555003
555004,Close this slot,ปิดช่องนี้,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,555004
555005,Move to this slot,ย้ายไปที่ช่องนี้,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,555005
555006,Request to swap slots with this player,ขอสลับช่องกับเครื่องเล่นนี้,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,555006
555010,Closed Slot,ปิดช่องนี้,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,555010
555011,Open Slot - Click to move to this slot,เปิดช่อง - คลิกเพื่อย้ายไปยังช่องนี้,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,555011
555012,AI Player,เอไอ เพลเยอร์,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,555012
555013,Can not change settings,ไม่สามารถเปลี่ยนการตั้งค่าได้,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,555013
555014,You can not change game settings while the countdown is on!,คุณไม่สามารถเปลี่ยนการตั้งค่าเกมได้ในขณะที่เปิดการนับถอยหลัง!,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,555014
555015,Slot Swap Requested,ร้องขอ Swap สล็อต,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,555015
555016,"%1player% has requested to trade slots with you, do you accept?",%1player% ได้ขอแลกเปลี่ยนสล็อตกับคุณ คุณยอมรับหรือไม่?,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,555016
555017,%1player% has accepted your request to swap slots.,%1player% ได้ยอมรับคำขอของคุณเพื่อสลับช่องแล้ว,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,555017
555018,%1player% has declined your request to swap slots.,%1player% ปฏิเสธคำขอของคุณเพื่อสลับช่อง,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,555018
555019,%1player% is too busy to reply to your request to swap slots.,%1player% ยุ่งเกินกว่าจะตอบคำขอสลับช่องของคุณ,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,555019
555020,SET READY,เตรียมพร้อม,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,555020
555021,SET NOT READY,ชุดไม่พร้อม,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,555021
555023,CANCEL COUNTDOWN (%1seconds%),ยกเลิกนับถอยหลัง,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,555023
555024,START NOW!,เริ่มตอนนี้!,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,555024
555025,%1player% is ready and can't swap slots,%1player% พร้อมแล้วและไม่สามารถสลับช่องได้,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,555025
555026,Add Easy Computer,เพิ่มอีซี่คอมพิวเตอร์,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,555026
555027,Add Normal Computer,เพิ่มคอมพิวเตอร์ปกติ,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,555027
555028,Add Hard Computer,เพิ่มฮาร์ดคอมพิวเตอร์,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,555028
555029,Add Expert Computer,เพิ่มผู้เชี่ยวชาญคอมพิวเตอร์,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,555029
555030,Countdown cancelled...,ยกเลิกการนับถอยหลังแล้ว...,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,555030
555031,The game will start in %1seconds% seconds!,เกมจะเริ่มใน %1seconds% วินาที!,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,555031
555032,The Countdown was stopped because %1player% left the game!,การนับถอยหลังหยุดลงเนื่องจาก %1player% ออกจากเกม!,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,555032
555033,%1host_player% is starting the game!,%1host_player% กำลังเริ่มเกม!,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,555033
555035,Easy Computer Player,เครื่องเล่นคอมพิวเตอร์อย่างง่าย,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,555035
555036,Normal Computer Player,เครื่องเล่นคอมพิวเตอร์ปกติ,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,555036
555037,Hard Computer Player,เครื่องเล่นฮาร์ดคอมพิวเตอร์,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,555037
555038,Expert Computer Player,ผู้เชี่ยวชาญด้านการเล่นคอมพิวเตอร์,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,555038
555040,%1Player% accepted your invitation to the game.,%1Player% ตอบรับคำเชิญของคุณเข้าสู่เกม,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,555040
555041,%1Player% declined your invitation to the game.,%1Player% ปฏิเสธคำเชิญเข้าร่วมเกมของคุณ,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,555041
555042,%1Player% is in a game and can not accept your invitation,%1Player% อยู่ในเกมและไม่สามารถยอมรับคำเชิญของคุณได้,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,555042
555043,%1Player% is busy and can not accept your invitation.,%1Player% งานยุ่งและไม่สามารถยอมรับคำเชิญของคุณได้,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,555043
555044,%1Player% is offline. The invitation has been cancelled.,%1Player% ออฟไลน์อยู่ คำเชิญถูกยกเลิกแล้ว,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,555044
555045,Your invitation to %1Player% has been cancelled.,คำเชิญของคุณถึง %1Player% ถูกยกเลิกแล้ว,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,555045
555046,Computer %1NUMBER%,คอมพิวเตอร์ %1NUMBER%,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,555046
555047,Invitation to %1Player% has timed out or been cancelled.,คำเชิญเข้าร่วม %1Player% หมดเวลาหรือถูกยกเลิก,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,555047
555048,Invitation from %1Player% has timed out or been cancelled.,คำเชิญจาก %1Player% หมดเวลาหรือถูกยกเลิก,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,555048
555050,Attempting to join %1Player%'s game....,กำลังพยายามเข้าร่วมเกมของ %1Player%....,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,555050
555051,Failed to join %1Player%'s game.,ไม่สามารถเข้าร่วมเกมของ %1Player%,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,555051
555052,%1Player% accepted your request to join their game.,%1Player% ยอมรับคำขอของคุณเพื่อเข้าร่วมเกมของพวกเขา,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,555052
555053,%1Player% declined your request to join their game.,%1Player% ปฏิเสธคำขอของคุณเพื่อเข้าร่วมเกมของพวกเขา,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,555053
555054,%1Player% is in a game and can not accept your request.,%1Player% อยู่ในเกมและไม่สามารถยอมรับคำขอของคุณได้,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,555054
555055,%1Player% is busy and can not accept your request.,%1Player% ไม่ว่างและไม่สามารถยอมรับคำขอของคุณได้,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,555055
555056,%1Player% is offline. The request has been cancelled.,%1Player% ออฟไลน์อยู่ คำขอถูกยกเลิกแล้ว,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,555056
555057,Your request to %1Player% has timed out or been cancelled.,คำขอของคุณที่ส่งถึง %1Player% หมดเวลาหรือถูกยกเลิกแล้ว,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,555057
555059,The request from %1Player% has timed out or been cancelled.,คำขอจาก %1Player% หมดเวลาหรือถูกยกเลิก,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,555059
555060,An automatch invitation from %1Player% was rejected.,คำเชิญเข้าร่วมการแข่งขันอัตโนมัติจาก %1Player% ถูกปฏิเสธ,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,555060
555061,A match invitation from %1Player% was rejected.,คำเชิญเข้าร่วมการแข่งขันจาก %1Player% ถูกปฏิเสธ,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,555061
555062,Cannot invite player,ไม่สามารถเชิญผู้เล่นได้,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,555062
555063,%1Player% is already in the team.,%1Player% อยู่ในทีมแล้ว,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,555063
555064,Unable to change to %1AUTO_MATCH_TYPE%. \n\n The following players do not have access: %2PLAYERLIST%.,"ไม่สามารถเปลี่ยนเป็น %1AUTO_MATCH_TYPE% 

 ผู้เล่นต่อไปนี้ไม่มีสิทธิ์เข้าถึง: %2PLAYERLIST%",UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,555064
555065,The team leader was unable to change to %1AUTO_MATCH_TYPE% because the following users do not have access: %2PLAYERLIST%.,หัวหน้าทีมไม่สามารถเปลี่ยนเป็น %1AUTO_MATCH_TYPE% ได้ เนื่องจากผู้ใช้ต่อไปนี้ไม่มีสิทธิ์เข้าถึง: %2PLAYERLIST%,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,555065
555066,The team leader was unable to change to %1AUTO_MATCH_TYPE% because you do not have access.\n %2PURCHASE_TEXT%,"หัวหน้าทีมไม่สามารถเปลี่ยนเป็น %1AUTO_MATCH_TYPE% ได้ เนื่องจากคุณไม่มีสิทธิ์เข้าถึง 
 %2PURCHASE_TEXT%",UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,555066
555101,Free For All,ฟรีสำหรับทุกคน,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,555101
555103,Race Based,ตามเชื้อชาติ,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,555103
555104,Player Selected,ผู้เล่นถูกเลือก,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,555104
555105,Map changed to %1MAPNAME%,แผนที่เปลี่ยนเป็น %1MAPNAME%,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,555105
555106,%1OPTION% changed to %2OPTIONVALUE%,%1OPTION% เปลี่ยนเป็น %2OPTIONVALUE%,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,555106
555107,Win condition changed to %1WINCONDITION%,เงื่อนไขการชนะเปลี่ยนเป็น %1WINCONDITION%,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,555107
555108,Map changed to an unknown map,แผนที่เปลี่ยนเป็นแผนที่ที่ไม่รู้จัก,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,555108
555120,%1Player% has joined the game.,%1Player% เข้าร่วมเกมแล้ว,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,555120
555121,%1Player% has left the game.,%1Player% ออกจากเกมแล้ว,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,555121
555122,%1Player% has an incompatible version of map %2MapName% and was kicked from the game.,%1Player% มีแผนที่ %2MapName% ในเวอร์ชันที่เข้ากันไม่ได้ และถูกนำออกจากเกม,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,555122
555123,%1Player% has been kicked from the game.,%1Player% ถูกเตะออกจากเกม,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,555123
555124,%1PLAYER% does not have access to required content and was kicked from the game.,%1PLAYER% ไม่สามารถเข้าถึงเนื้อหาที่จำเป็นและถูกนำออกจากเกม,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,555124
555125,%1PLAYER% does not have access to required content and was kicked from the automatch party.,%1PLAYER% ไม่สามารถเข้าถึงเนื้อหาที่จำเป็นและถูกนำออกจากกลุ่ม,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,555125
555126,You have been kicked from the automatch party because to you do not have access to required content. %1PURCHASE_TEXT%,คุณถูกนำออกจากปาร์ตี้จับคู่อัตโนมัติ เนื่องจากคุณไม่มีสิทธิ์เข้าถึงเนื้อหาที่จำเป็น %1PURCHASE_TEXT%,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,555126
555130,%1Player% has an incompatible version of the game. Invitation has been cancelled.,%1Player% มีเวอร์ชันของเกมที่เข้ากันไม่ได้ คำเชิญถูกยกเลิกแล้ว,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,555130
555153,PLAY,เล่น,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,555153
555155,GAME - SETUP,เกม - ตั้งค่า,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,555155
555157,GAME - READY,เกม - พร้อม,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,555157
555158,LAUNCHING GAME,เปิดตัวเกม,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,555158
555159,AUTOMATCH,อัตโนมัติ,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,555159|600272
555160,SEARCHING...,กำลังค้นหา...,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,555160
555161,LEADERBOARDS,ลีดเดอร์บอร์ด,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,555161
555162,%1USERNAME% STATS,%1USERNAME% สถิติ,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,555162
555163,Move team to this side,ย้ายทีมมาฝั่งนี้,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,555163
555170,Classic Match,การแข่งขันแบบคลาสสิก,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,555170
555172,Operation: Stonewall,ปฏิบัติการ: สโตนวอลล์,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,555172
555173,Operation: Panzerkrieg,ปฏิบัติการ: แพนเซอร์ครีก,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,555173
555174,Operation: Assault,ปฏิบัติการ: โจมตี,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,555174
555175,Operation: Domination,ปฏิบัติการ: การปกครอง,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,555175
555177,All Operations,การดำเนินงานทั้งหมด,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,555177
555200,"You Won! You are truly a master of strategy, tactics and blowing up anything that gets in your way!",คุณชนะ! คุณเป็นผู้เชี่ยวชาญด้านกลยุทธ์ ยุทธวิธี และทำลายทุกสิ่งที่ขวางทางคุณอย่างแท้จริง!,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,555200
555201,"How Terrible, you lost! Next time try blowing more stuff up. That might help.",แย่ขนาดไหน คุณแพ้แล้ว! ครั้งต่อไปลองระเบิดสิ่งต่าง ๆ มากขึ้น นั่นอาจจะช่วยได้,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,555201
555300,No Game Selected,ไม่มีเกมที่เลือก,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,555300
555310,Tiny,ขนาดเล็ก,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,555310
555400,Incorrect username or password.,ชื่อผู้ใช้หรือรหัสผ่านไม่ถูกต้อง,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,555400
555401,The username and password that you have entered are invalid. Please try again.,ชื่อผู้ใช้และรหัสผ่านที่คุณป้อนไม่ถูกต้อง โปรดลองอีกครั้ง,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,555401
555402,Relic Online Unavailable,ของที่ระลึกออนไลน์ไม่พร้อมใช้งาน,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,555402
555403,"The Relic Online servers are currently unavailable, please try again later.",เซิร์ฟเวอร์ Relic Online ไม่สามารถใช้งานได้ในขณะนี้ โปรดลองอีกครั้งในภายหลัง,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,555403
555404,Success!,ความสำเร็จ!,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,555404
555405,"Your account has been created successfully, you will now be logged in.",บัญชีของคุณถูกสร้างขึ้นเรียบร้อยแล้ว ตอนนี้คุณจะเข้าสู่ระบบแล้ว,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,555405
555406,Failed to create account,ไม่สามารถสร้างบัญชีได้,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,555406
555407,An server side error has occured while trying to create your account. Please contact customer support.,เกิดข้อผิดพลาดฝั่งเซิร์ฟเวอร์ขณะพยายามสร้างบัญชีของคุณ โปรดติดต่อฝ่ายสนับสนุนลูกค้า,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,555407
555408,Invalid Product Key,รหัสผลิตภัณฑ์ไม่ถูกต้อง,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,555408|616753
555409,"The product key you have entered is invalid. Please double check that you have properly entered the Product key, and contact customer support if you continue to have problems.",รหัสผลิตภัณฑ์ที่คุณป้อนไม่ถูกต้อง โปรดตรวจสอบอีกครั้งว่าคุณได้ป้อนรหัสผลิตภัณฑ์อย่างถูกต้อง และติดต่อฝ่ายสนับสนุนลูกค้า หากคุณยังคงประสบปัญหาอยู่,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,555409
